,Title,Year,Authors,Journal,Journal Acronym
87,Stochastic Qubit Resource Allocation for Quantum Cloud Computing.,2023,"Rakpong Kaewpuang, Minrui Xu, Dusit Niyato, Han Yu, Zehui Xiong, Jiawen Kang", NOMS 2023: 1-5,noms
88,Dynamic Resource Allocation for Metaverse Applications with Deep Reinforcement Learning.,2023,"Nam Hoai Chu, Diep N. Nguyen, Dinh Thai Hoang, Khoa T. Phan, Eryk Dutkiewicz, Dusit Niyato, Tao Shu", WCNC 2023: 1-6,wcnc
89,Lightweight Wireless Sensing Through RIS and Inverse Semantic Communications.,2023,"Hongyang Du, Jiacheng Wang, Dusit Niyato, Jiawen Kang, Zehui Xiong, Junshan Zhang, Xuemin Sherman Shen", WCNC 2023: 1-6,wcnc
90,Optimization of Image Transmission in a Cooperative Semantic Communication Networks.,2023,"Wenjing Zhang, Yining Wang, Mingzhe Chen, Tao Luo, Dusit Niyato",00433 ,corr
91,Enabling AI-Generated Content (AIGC) Services in Wireless Edge Networks.,2023,"Hongyang Du, Zonghang Li, Dusit Niyato, Jiawen Kang, Zehui Xiong, Xuemin Shen, Dong In Kim",03220 ,corr
92,Evolutionary Carrier Selection for Shared Truck Delivery Services.,2023,"Rakpong Kaewpuang, Suttinee Sawadsitang, Dusit Niyato, Han Yu",03635 ,corr
93,Generative AI-empowered Effective Physical-Virtual Synchronization in the Vehicular Metaverse.,2023,"Minrui Xu, Dusit Niyato, Hongliang Zhang, Jiawen Kang, Zehui Xiong, Shiwen Mao, Zhu Han",07636 ,corr
94,Blockchain-aided Secure Semantic Communication for AI-Generated Content in Metaverse.,2023,"Yijing Lin, Hongyang Du, Dusit Niyato, Jiangtian Nie, Jiayi Zhang, Yanyu Cheng, Zhaohui Yang",11289 ,corr
95,"Metaverse for Wireless Systems: Architecture, Advances, Standardization, and Open Challenges.",2023,"Latif U. Khan, Mohsen Guizani, Dusit Niyato, Ala I. Al-Fuqaha, Mérouane Debbah",11441 ,corr
96,The Meta Distribution of SINR in UAV-Assisted Cellular Networks.,2023,"Minwei Shi, Kai Yang, Dusit Niyato, Hang Yuan, He Zhou, Zhan Xu",12678 ,corr
97,Distributed Traffic Synthesis and Classification in Edge Networks: A Federated Self-supervised Learning Approach.,2023,"Yong Xiao, Rong Xia, Yingyu Li, Guangming Shi, Diep N. Nguyen, Dinh Thai Hoang, Dusit Niyato, Marwan Krunz",00207 ,corr
98,Covert D2D Communication Underlaying Cellular Network: A System-Level Security Perspective.,2023,"Shaohan Feng, Xiao Lu, Kun Zhu, Dusit Niyato, Ping Wang",01745 ,corr
99,"Mobile Cell-Free Massive MIMO: Challenges, Solutions, and Future Directions.",2023,"Jiakang Zheng, Jiayi Zhang, Hongyang Du, Dusit Niyato, Bo Ai, Mérouane Debbah, Khaled B. Letaief",02566 ,corr
100,Achieving Covert Communication in Large-Scale SWIPT-Enabled D2D Networks.,2023,"Shaohan Feng, Xiao Lu, Dusit Niyato, Ekram Hossain, Sumei Sun",08010 ,corr
101,Generative AI-empowered Simulation for Autonomous Driving in Vehicular Mixed Reality Metaverses.,2023,"Minrui Xu, Dusit Niyato, Junlong Chen, Hongliang Zhang, Jiawen Kang, Zehui Xiong, Shiwen Mao, Zhu Han",08418 ,corr
102,Semantic Information Marketing in The Metaverse: A Learning-Based Contract Theory Framework.,2023,"Ismail Lotfi, Dusit Niyato, Sumei Sun, Dong In Kim, Xuemin Shen",11457 ,corr
103,xURLLC-Aware Service Provisioning in Vehicular Networks: A Semantic Communication Perspective.,2023,"Le Xia, Yao Sun, Dusit Niyato, Daquan Feng, Lei Feng, Muhammad Ali Imran",11993 ,corr
104,Dynamic Resource Allocation for Metaverse Applications with Deep Reinforcement Learning.,2023,"Nam Hoai Chu, Diep N. Nguyen, Dinh Thai Hoang, Khoa T. Phan, Eryk Dutkiewicz, Dusit Niyato, Tao Shu",13445 ,corr
105,Blockchain-Empowered Lifecycle Management for AI-Generated Content (AIGC) Products in Edge Networks.,2023,"Yinqiu Liu, Hongyang Du, Dusit Niyato, Jiawen Kang, Zehui Xiong, Chunyan Miao, Xuemin Shen, Abbas Jamalipour",02836 ,corr
106,Epidemic Model-based Network Influential Node Ranking Methods: A Ranking Rationality Perspective.,2023,"Bing Zhang, Xuyang Zhao, Jiangtian Nie, Jianhang Tang, Yuling Chen, Yang Zhang, Dusit Niyato",12588 ,corr
107,Building Resilient Web 3.0 with Quantum Information Technologies and Blockchain: An Ambilateral View.,2023,"Xiaoxu Ren, Minrui Xu, Dusit Niyato, Jiawen Kang, Zehui Xiong, Chao Qiu, Xiaofei Wang",13050 ,corr
108,Generative AI-aided Optimization for AI-Generated Content (AIGC) Services in Edge Networks.,2023,"Hongyang Du, Zonghang Li, Dusit Niyato, Jiawen Kang, Zehui Xiong, Huawei Huang, Shiwen Mao",13052 ,corr
109,AI-Generated 6G Internet Design: A Diffusion Model-based Learning Approach.,2023,"Yudong Huang, Minrui Xu, Xinyuan Zhang, Dusit Niyato, Zehui Xiong, Shuo Wang, Tao Huang",13869 ,corr
110,Guiding AI-Generated Digital Content with Wireless Perception.,2023,"Jiacheng Wang, Hongyang Du, Dusit Niyato, Zehui Xiong, Jiawen Kang, Shiwen Mao, Xuemin Shen",14624 ,corr
111,Unleashing the Power of Edge-Cloud Generative AI in Mobile Networks: A Survey of AIGC Services.,2023,"Minrui Xu, Hongyang Du, Dusit Niyato, Jiawen Kang, Zehui Xiong, Shiwen Mao, Zhu Han, Abbas Jamalipour, Dong In Kim, Xuemin Shen, Victor C. M. Leung, H. Vincent Poor",16129 ,corr
112,Deep Generative Model and Its Applications in Efficient Wireless Network Management: A Tutorial and Case Study.,2023,"Yinqiu Liu, Hongyang Du, Dusit Niyato, Jiawen Kang, Zehui Xiong, Dong In Kim, Abbas Jamalipour",17114 ,corr
113,Joint Rate Allocation and Power Control for RSMA-Based Communication and Radar Coexistence Systems.,2023,"Trung Thanh Nguyen, Nguyen Cong Luong, Shaohan Feng, Tien-Hoa Nguyen, Khaled M. Elbassioni, Dusit Niyato, Dong In Kim",17392 ,corr
