,Title,Year,Authors,Journal,Journal Acronym
78,"Deep Learning Workload Scheduling in GPU Datacenters: Taxonomy, Challenges and Vision.",2022,"Wei Gao, Qinghao Hu, Zhisheng Ye, Peng Sun, Xiaolin Wang, Yingwei Luo, Tianwei Zhang, Yonggang Wen",11913 ,corr
79,Privacy-preserving Decentralized Deep Learning with Multiparty Homomorphic Encryption.,2022,"Guowen Xu, Guanlin Li, Shangwei Guo, Tianwei Zhang, Hongwei Li",04604 ,corr
80,Hercules: Boosting the Performance of Privacy-preserving Federated Learning.,2022,"Guowen Xu, Xingshuo Han, Shengmin Xu, Tianwei Zhang, Hongwei Li, Xinyi Huang, Robert H. Deng",04620 ,corr
81,SIMC 2.0: Improved Secure ML Inference Against Malicious Clients.,2022,"Guowen Xu, Xingshuo Han, Tianwei Zhang, Hongwei Li, Robert H. Deng",04637 ,corr
82,Cache Refinement Type for Side-Channel Detection of Cryptographic Software.,2022,"Ke Jiang, Yuyan Bao, Shuai Wang, Zhibo Liu, Tianwei Zhang",04610 ,corr
83,VerifyML: Obliviously Checking Model Fairness Resilient to Malicious Model Holder.,2022,"Guowen Xu, Xingshuo Han, Gelei Deng, Tianwei Zhang, Shengmin Xu, Jianting Ning, Anjia Yang, Hongwei Li",08418 ,corr
84,New Secure Sparse Inner Product with Applications to Machine Learning.,2022,"Guowen Xu, Shengmin Xu, Jianting Ning, Tianwei Zhang, Xinyi Huang, Hongwei Li, Rongxing Lu",08421 ,corr
85,A Benchmark of Long-tailed Instance Segmentation with Noisy Labels (Short Version).,2022,"Guanlin Li, Guowen Xu, Tianwei Zhang",13435 ,corr
86,Efficiency Boosting of Secure Cross-platform Recommender Systems over Sparse Data.,2022,"Hao Ren, Guowen Xu, Tianwei Zhang, Jianting Ning, Xinyi Huang, Hongwei Li, Rongxing Lu",01537 ,corr
87,GNN-SL: Sequence Labeling Based on Nearest Examples via GNN.,2022,"Shuhe Wang, Yuxian Meng, Rongbin Ouyang, Jiwei Li, Tianwei Zhang, Lingjuan Lyu, Guoyin Wang",02017 ,corr
88,Mind Your Heart: Stealthy Backdoor Attack on Dynamic Deep Neural Network in Edge Computing.,2022,"Tian Dong, Ziyuan Zhang, Han Qiu, Tianwei Zhang, Hewu Li, Terry Wang",11751 ,corr
89,Toward Secure and Efficient Deep Learning Inference in Dependable IoT Systems.,2021,"Han Qiu, Qinkai Zheng, Tianwei Zhang, Meikang Qiu, Gérard Memmi, Jialiang Lu", 8: 3180-3188 ,iotj
90,Attacking and Protecting Data Privacy in Edge-Cloud Collaborative Inference Systems.,2021,"Zecheng He, Tianwei Zhang, Ruby B. Lee", 8: 9706-9716 ,iotj
91,Adversarial Attacks Against Network Intrusion Detection in IoT Systems.,2021,"Han Qiu, Tian Dong, Tianwei Zhang, Jialiang Lu, Gérard Memmi, Meikang Qiu", 8: 10327-10335 ,iotj
92,Novel denial-of-service attacks against cloud-based multi-robot systems.,2021,"Yuan Xu, Gelei Deng, Tianwei Zhang, Han Qiu, Yungang Bao", 576: 329-344 ,isci
93,"Efficient, Private and Robust Federated Learning.",2021,"Meng Hao, Hongwei Li, Guowen Xu, Hanxiao Chen, Tianwei Zhang", ACSAC 2021: 45-60,acsac
94,Stealing Deep Reinforcement Learning Models for Fun and Profit.,2021,"Kangjie Chen, Shangwei Guo, Tianwei Zhang, Xiaofei Xie, Yang Liu", AsiaCCS 2021: 307-319,asiaccs
95,DeepSweep: An Evaluation Framework for Mitigating DNN Backdoor Attacks using Data Augmentation.,2021,"Han Qiu, Yi Zeng, Shangwei Guo, Tianwei Zhang, Meikang Qiu, Bhavani Thuraisingham", AsiaCCS 2021: 363-377,asiaccs
96,Temporal Watermarks for Deep Reinforcement Learning Models.,2021,"Kangjie Chen, Shangwei Guo, Tianwei Zhang, Shuxin Li, Yang Liu", AAMAS 2021: 314-322,atal
97,Chronus: A Novel Deadline-aware Scheduler for Deep Learning Training Jobs.,2021,"Wei Gao, Zhisheng Ye, Peng Sun, Yonggang Wen, Tianwei Zhang", SoCC 2021: 609-623,cloud
98,Privacy-Preserving Collaborative Learning With Automatic Transformation Search.,2021,"Wei Gao, Shangwei Guo, Tianwei Zhang, Han Qiu, Yonggang Wen, Yang Liu", CVPR 2021: 114-123,cvpr
99,Layer-wise Model Pruning based on Mutual Information.,2021,"Chun Fan, Jiwei Li, Tianwei Zhang, Xiang Ao, Fei Wu, Yuxian Meng, Xiaofei Sun", EMNLP  2021: 3079-3090,emnlp
