,Title,Year,Authors,Journal,Journal Acronym
98,Transporting Causal Mechanisms for Unsupervised Domain Adaptation.,2021,"Zhongqi Yue, Qianru Sun, Xian-Sheng Hua, Hanwang Zhang",11055 ,corr
99,Are Missing Links Predictable? An Inferential Benchmark for Knowledge Graph Completion.,2021,"Yixin Cao, Xiang Ji, Xin Lv, Juanzi Li, Yonggang Wen, Hanwang Zhang",01387 ,corr
100,Causal Attention for Unbiased Visual Recognition.,2021,"Tan Wang, Chang Zhou, Qianru Sun, Hanwang Zhang",08782 ,corr
101,Self-Regulation for Semantic Segmentation.,2021,"Dong Zhang, Hanwang Zhang, Jinhui Tang, Xiansheng Hua, Qianru Sun",09702 ,corr
102,Auto-Parsing Network for Image Captioning and Visual Question Answering.,2021,"Xu Yang, Chongyang Gao, Hanwang Zhang, Jianfei Cai",10568 ,corr
103,Counterfactual Samples Synthesizing and Training for Robust Visual Question Answering.,2021,"Long Chen, Yuhang Zheng, Yulei Niu, Hanwang Zhang, Jun Xiao",01013 ,corr
104,Self-Supervised Learning Disentangled Group Representation as Feature.,2021,"Tan Wang, Zhongqi Yue, Jianqiang Huang, Qianru Sun, Hanwang Zhang",15255 ,corr
105,Introspective Distillation for Robust Question Answering.,2021,"Yulei Niu, Hanwang Zhang",01026 ,corr
106,How Should Pre-Trained Language Models Be Fine-Tuned Towards Adversarial Robustness?,2021,"Xinshuai Dong, Luu Anh Tuan, Min Lin, Shuicheng Yan, Hanwang Zhang",11668 ,corr
107,Cross-Domain Empirical Risk Minimization for Unbiased Long-tailed Classification.,2021,"Beier Zhu, Yulei Niu, Xian-Sheng Hua, Hanwang Zhang",14380 ,corr
108,Deconfounded Visual Grounding.,2021,"Jianqiang Huang, Yu Qin, Jiaxin Qi, Qianru Sun, Hanwang Zhang",15324 ,corr
109,Fast Discrete Collaborative Multi-Modal Hashing for Large-Scale Multimedia Retrieval.,2020,"Chaoqun Zheng, Lei Zhu, Xu Lu, Jingjing Li, Zhiyong Cheng, Hanwang Zhang", 32: 2171-2184 ,tkde
110,Multi-Level Policy and Reward-Based Deep Reinforcement Learning Framework for Image Captioning.,2020,"Ning Xu, Hanwang Zhang, An-An Liu, Weizhi Nie, Yuting Su, Jie Nie, Yongdong Zhang", 22: 1372-1383 ,tmm
111,General Partial Label Learning via Dual Bipartite Graph Autoencoder.,2020,"Brian Chen, Bo Wu, Alireza Zareian, Hanwang Zhang, Shih-Fu Chang", AAAI 2020: 10502-10509,aaai
112,Visual Commonsense Representation Learning via Causal Inference.,2020,"Tan Wang, Jianqiang Huang, Hanwang Zhang, Qianru Sun", CVPR Workshops 2020: 1547-1550,cvpr
113,Learning Filter Pruning Criteria for Deep Convolutional Neural Networks Acceleration.,2020,"Yang He, Yuhang Ding, Ping Liu, Linchao Zhu, Hanwang Zhang, Yi Yang", CVPR 2020: 2006-2015,cvpr
114,Unbiased Scene Graph Generation From Biased Training.,2020,"Kaihua Tang, Yulei Niu, Jianqiang Huang, Jiaxin Shi, Hanwang Zhang", CVPR 2020: 3713-3722,cvpr
115,More Grounded Image Captioning by Distilling Image-Text Matching Model.,2020,"Yuanen Zhou, Meng Wang, Daqing Liu, Zhenzhen Hu, Hanwang Zhang", CVPR 2020: 4776-4785,cvpr
116,Iterative Context-Aware Graph Inference for Visual Dialog.,2020,"Dan Guo, Hui Wang, Hanwang Zhang, Zheng-Jun Zha, Meng Wang", CVPR 2020: 10052-10061,cvpr
117,Visual Commonsense R-CNN.,2020,"Tan Wang, Jianqiang Huang, Hanwang Zhang, Qianru Sun", CVPR 2020: 10757-10767,cvpr
118,Counterfactual Samples Synthesizing for Robust Visual Question Answering.,2020,"Long Chen, Xin Yan, Jun Xiao, Hanwang Zhang, Shiliang Pu, Yueting Zhuang", CVPR 2020: 10797-10806,cvpr
119,Two Causal Principles for Improving Visual Dialog.,2020,"Jiaxin Qi, Yulei Niu, Jianqiang Huang, Hanwang Zhang", CVPR 2020: 10857-10866,cvpr
120,Learning to Segment the Tail.,2020,"Xinting Hu, Yi Jiang, Kaihua Tang, Jingyuan Chen, Chunyan Miao, Hanwang Zhang", CVPR 2020: 14042-14051,cvpr
121,Feature Pyramid Transformer.,2020,"Dong Zhang, Hanwang Zhang, Jinhui Tang, Meng Wang, Xiansheng Hua, Qianru Sun", ECCV  2020: 323-339,eccv
122,Occlusion-Aware GAN for Face De-Occlusion in the Wild.,2020,"Jiayuan Dong, Liyan Zhang, Hanwang Zhang, Weichen Liu", ICME 2020: 1-6,icmcs
123,Hierarchical Scene Graph Encoder-Decoder for Image Paragraph Captioning.,2020,"Xu Yang, Chongyang Gao, Hanwang Zhang, Jianfei Cai", ACM Multimedia 2020: 4181-4189,mm
124,Long-Tailed Classification by Keeping the Good and Removing the Bad Momentum Causal Effect.,2020,"Kaihua Tang, Jianqiang Huang, Hanwang Zhang", NeurIPS 2020,nips
125,Interventional Few-Shot Learning.,2020,"Zhongqi Yue, Hanwang Zhang, Qianru Sun, Xian-Sheng Hua", NeurIPS 2020,nips
126,Causal Intervention for Weakly-Supervised Semantic Segmentation.,2020,"Dong Zhang, Hanwang Zhang, Jinhui Tang, Xian-Sheng Hua, Qianru Sun", NeurIPS 2020,nips
127,Stochastic Dynamics for Video Infilling.,2020,"Qiangeng Xu, Hanwang Zhang, Weiyue Wang, Peter N. Belhumeur, Ulrich Neumann", WACV 2020: 2703-2712,wacv
128,General Partial Label Learning via Dual Bipartite Graph Autoencoder.,2020,"Brian Chen, Bo Wu, Alireza Zareian, Hanwang Zhang, Shih-Fu Chang",01290 ,corr
129,Unbiased Scene Graph Generation from Biased Training.,2020,"Kaihua Tang, Yulei Niu, Jianqiang Huang, Jiaxin Shi, Hanwang Zhang",11949 ,corr
130,Visual Commonsense R-CNN.,2020,"Tan Wang, Jianqiang Huang, Hanwang Zhang, Qianru Sun",12204 ,corr
131,Cross-GCN: Enhancing Graph Convolutional Network with k-Order Feature Interactions.,2020,"Fuli Feng, Xiangnan He, Hanwang Zhang, Tat-Seng Chua",02587 ,corr
132,Deconfounded Image Captioning: A Causal Retrospect.,2020,"Xu Yang, Hanwang Zhang, Jianfei Cai",03923 ,corr
133,Counterfactual Samples Synthesizing for Robust Visual Question Answering.,2020,"Long Chen, Xin Yan, Jun Xiao, Hanwang Zhang, Shiliang Pu, Yueting Zhuang",06576 ,corr
134,More Grounded Image Captioning by Distilling Image-Text Matching Model.,2020,"Yuanen Zhou, Meng Wang, Daqing Liu, Zhenzhen Hu, Hanwang Zhang",00390 ,corr
135,Learning to Segment the Tail.,2020,"Xinting Hu, Yi Jiang, Kaihua Tang, Jingyuan Chen, Chunyan Miao, Hanwang Zhang",00900 ,corr
136,Iterative Context-Aware Graph Inference for Visual Dialog.,2020,"Dan Guo, Hui Wang, Hanwang Zhang, Zheng-Jun Zha, Meng Wang",02194 ,corr
137,Counterfactual VQA: A Cause-Effect Look at Language Bias.,2020,"Yulei Niu, Kaihua Tang, Hanwang Zhang, Zhiwu Lu, Xian-Sheng Hua, Ji-Rong Wen",04315 ,corr
138,KQA Pro: A Large Diagnostic Dataset for Complex Question Answering over Knowledge Base.,2020,"Jiaxin Shi, Shulin Cao, Liangming Pan, Yutong Xiang, Lei Hou, Juanzi Li, Hanwang Zhang, Bin He",03875 ,corr
139,Feature Pyramid Transformer.,2020,"Dong Zhang, Hanwang Zhang, Jinhui Tang, Meng Wang, Xiansheng Hua, Qianru Sun",09451 ,corr
140,Ref-NMS: Breaking Proposal Bottlenecks in Two-Stage Referring Expression Grounding.,2020,"Long Chen, Wenbo Ma, Jun Xiao, Hanwang Zhang, Wei Liu, Shih-Fu Chang",01449 ,corr
141,"""Click"" Is Not Equal to ""Like"": Counterfactual Recommendation for Mitigating Clickbait Issue.",2020,"Wenjie Wang, Fuli Feng, Xiangnan He, Hanwang Zhang, Tat-Seng Chua",09945 ,corr
142,Causal Intervention for Weakly-Supervised Semantic Segmentation.,2020,"Dong Zhang, Hanwang Zhang, Jinhui Tang, Xiansheng Hua, Qianru Sun",12547 ,corr
143,Long-Tailed Classification by Keeping the Good and Removing the Bad Momentum Causal Effect.,2020,"Kaihua Tang, Jianqiang Huang, Hanwang Zhang",12991 ,corr
144,Interventional Few-Shot Learning.,2020,"Zhongqi Yue, Hanwang Zhang, Qianru Sun, Xian-Sheng Hua",13000 ,corr
