,Title,Year,Authors,Journal,Journal Acronym
33,Continual Learning for On-Ddevice Environmental Sound Classification.,2022,"Yang Xiao, Xubo Liu, James A. King, Arshdeep Singh, Eng Siong Chng, Mark D. Plumbley, Wenwu Wang", DCASE 2022,dcase
34,Convmixer: Feature Interactive Convolution with Curriculum Learning for Small Footprint and Noisy Far-Field Keyword Spotting.,2022,"Dianwen Ng, Yunqi Chen, Biao Tian, Qiang Fu, Eng Siong Chng", ICASSP 2022: 3603-3607,icassp
35,Self-Critical Sequence Training for Automatic Speech Recognition.,2022,"Chen Chen, Yuchen Hu, Nana Hou, Xiaofeng Qi, Heqing Zou, Eng Siong Chng", ICASSP 2022: 3688-3692,icassp
36,Noise-Robust Speech Recognition With 10 Minutes Unparalleled In-Domain Data.,2022,"Chen Chen, Nana Hou, Yuchen Hu, Shashank Shirol, Eng Siong Chng", ICASSP 2022: 4298-4302,icassp
37,Interactive Feature Fusion for End-to-End Noise-Robust Speech Recognition.,2022,"Yuchen Hu, Nana Hou, Chen Chen, Eng Siong Chng", ICASSP 2022: 6292-6296,icassp
38,An Embarrassingly Simple Model for Dialogue Relation Extraction.,2022,"Fuzhao Xue, Aixin Sun, Hao Zhang, Jinjie Ni, Eng Siong Chng", ICASSP 2022: 6707-6711,icassp
39,L-SpEx: Localized Target Speaker Extraction.,2022,"Meng Ge, Chenglin Xu, Longbiao Wang, Eng Siong Chng, Jianwu Dang, Haizhou Li", ICASSP 2022: 7287-7291,icassp
40,Speech Emotion Recognition with Co-Attention Based Multi-Level Acoustic Information.,2022,"Heqing Zou, Yuke Si, Chen Chen, Deepu Rajan, Eng Siong Chng", ICASSP 2022: 7367-7371,icassp
41,Automated Audio Captioning Using Transfer Learning and Reconstruction Latent Space Similarity Regularization.,2022,"Andrew Koh, Fuzhao Xue, Chng Eng Siong", ICASSP 2022: 7722-7726,icassp
42,Minimum Word Error Training For Non-Autoregressive Transformer-Based Code-Switching ASR.,2022,"Yizhou Peng, Jicheng Zhang, Haihua Xu, Hao Huang, Eng Siong Chng", ICASSP 2022: 7807-7811,icassp
43,Estimation of speaker age and height from speech signal using bi-encoder transformer mixture model.,2022,"Tarun Gupta, Duc-Tuan Truong, Tran The Anh, Eng Siong Chng", INTERSPEECH 2022: 1978-1982,interspeech
44,Interactive Auido-text Representation for Automated Audio Captioning with Contrastive Learning.,2022,"Chen Chen, Nana Hou, Yuchen Hu, Heqing Zou, Xiaofeng Qi, Eng Siong Chng", INTERSPEECH 2022: 2773-2777,interspeech
45,Rainbow Keywords: Efficient Incremental Learning for Online Spoken Keyword Spotting.,2022,"Yang Xiao, Nana Hou, Eng Siong Chng", INTERSPEECH 2022: 3764-3768,interspeech
46,DENT-DDSP: Data-efficient noisy speech generator using differentiable digital signal processors for explicit distortion modelling and noise-robust speech recognition.,2022,"Zixun Guo, Chen Chen, Eng Siong Chng", INTERSPEECH 2022: 3799-3803,interspeech
47,"The ISCSLP 2022 Intelligent Cockpit Speech Recognition Challenge (ICSRC): Dataset, Tracks, Baseline and Results.",2022,"Ao Zhang, Fan Yu, Kaixun Huang, Lei Xie, Longbiao Wang, Eng Siong Chng, Hui Bu, Binbin Zhang, Wei Chen, Xin Xu", ISCSLP 2022: 507-511,iscslp
48,ConvMixer: Feature Interactive Convolution with Curriculum Learning for Small Footprint and Noisy Far-field Keyword Spotting.,2022,"Dianwen Ng, Yunqi Chen, Biao Tian, Qiang Fu, Eng Siong Chng",05863 ,corr
49,L-SpEx: Localized Target Speaker Extraction.,2022,"Meng Ge, Chenglin Xu, Longbiao Wang, Eng Siong Chng, Jianwu Dang, Haizhou Li",09995 ,corr
50,Estimation of speaker age and height from speech signal using bi-encoder transformer mixture model.,2022,"Tarun Gupta, Duc-Tuan Truong, Tran The Anh, Chng Eng Siong",11774 ,corr
51,Dual-Path Style Learning for End-to-End Noise-Robust Speech Recognition.,2022,"Yuchen Hu, Nana Hou, Chen Chen, Eng Siong Chng",14838 ,corr
52,Noise-robust Speech Recognition with 10 Minutes Unparalleled In-domain Data.,2022,"Chen Chen, Nana Hou, Yuchen Hu, Shashank Shirol, Eng Siong Chng",15321 ,corr
