,Title,Year,Authors,Journal,Journal Acronym
137,Structure-Aware Generation Network for Recipe Generation from Images.,2020,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao", ECCV  2020: 359-374,eccv
138,TRRNet: Tiered Relation Reasoning for Compositional Visual Question Answering.,2020,"Xiaofeng Yang, Guosheng Lin, Fengmao Lv, Fayao Liu", ECCV  2020: 414-430,eccv
139,Graph Edit Distance Reward: Learning to Edit Scene Graph.,2020,"Lichang Chen, Guosheng Lin, Shijie Wang, Qingyao Wu", ECCV  2020: 539-554,eccv
140,Splitting Vs. Merging: Mining Object Regions with Discrepancy and Intersection Loss for Weakly Supervised Semantic Segmentation.,2020,"Tianyi Zhang, Guosheng Lin, Weide Liu, Jianfei Cai, Alex C. Kot", ECCV  2020: 663-679,eccv
141,Weakly Supervised Segmentation with Maximum Bipartite Graph Matching.,2020,"Weide Liu, Chi Zhang, Guosheng Lin, Tzu-Yi Hung, Chunyan Miao", ACM Multimedia 2020: 2085-2094,mm
142,DeepEMD: Few-Shot Image Classification with Differentiable Earth Mover's Distance and Structured Classifiers.,2020,"Chi Zhang, Yujun Cai, Guosheng Lin, Chunhua Shen",06777 ,corr
143,Exploring Bottom-up and Top-down Cues with Attentive Learning for Webly Supervised Object Detection.,2020,"Zhonghua Wu, Qingyi Tao, Guosheng Lin, Jianfei Cai",09790 ,corr
144,CRNet: Cross-Reference Networks for Few-Shot Segmentation.,2020,"Weide Liu, Chi Zhang, Guosheng Lin, Fayao Liu",10658 ,corr
145,Multi-Path Region Mining For Weakly Supervised 3D Semantic Segmentation on Point Clouds.,2020,"Jiacheng Wei, Guosheng Lin, Kim-Hui Yap, Tzu-Yi Hung, Lihua Xie",13035 ,corr
146,Decomposed Generation Networks with Structure Prediction for Recipe Generation from Food Images.,2020,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao",13374 ,corr
147,Open Set Recognition with Conditional Probabilistic Generative Models.,2020,"Xin Sun, Chi Zhang, Guosheng Lin, Keck Voon Ling",05129 ,corr
148,Graph Edit Distance Reward: Learning to Edit Scene Graph.,2020,"Lichang Chen, Guosheng Lin, Shijie Wang, Qingyao Wu",06651 ,corr
149,Structure-Aware Generation Network for Recipe Generation from Images.,2020,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao",00944 ,corr
150,Feature Flow: In-network Feature Flow Estimation for Video Object Detection.,2020,"Ruibing Jin, Guosheng Lin, Changyun Wen, Jianliang Wang, Fayao Liu",09660 ,corr
151,LAGNet: Logic-Aware Graph Network for Human Interaction Understanding.,2020,"Zhenhua Wang, Jiajun Meng, Jin Zhou, Dongyan Guo, Guosheng Lin, Jianhua Zhang, Qinfeng (Javen) Shi, Shengyong Chen",10250 ,corr
152,On Lightweight Privacy-Preserving Collaborative Learning for Internet of Things by Independent Random Projections.,2020,"Linshan Jiang, Rui Tan, Xin Lou, Guosheng Lin",07626 ,corr
153,Compositional Prototype Network with Multi-view Comparision for Few-Shot Point Cloud Semantic Segmentation.,2020,"Xiaoyu Chen, Chi Zhang, Guosheng Lin, Jing Han",14255 ,corr
